id	ER-ERR1084763_PE	ER-ERR1084764_PE	ER-ERR1084765_PE	ER-ERR1084775_PE	ER-ERR1084805_PE	ER-ERR1084806_PE	ER-ERR1084811_PE	TN-ERR1084766_PE	TN-ERR1084768_PE	TN-ERR1084798_PE	TN-ERR1084799_PE	TN-ERR1084800_PE	TN-ERR1084801_PE	TN-ERR1084802_PE	TN-ERR1084803_PE	TN-ERR1084804_PE	TN-ERR1084807_PE	TN-ERR1084808_PE	TN-ERR1084809_PE	TN-ERR1084810_PE
ENSG00000115970	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000116035	4.00	7.00	5.00	2.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	2.00	1.00	3.00	1.00	3.00	1.00	1.00	4.00	2.00
ENSG00000116039	0.00	2.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	3.00
ENSG00000116062	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000116095	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000116132	0.00	0.00	1.00	3.00	0.00	2.00	2.00	9120.13	9.00	2.00	0.00	3.00	8.00	28.00	15.00	36.00	61.00	7.00	60.00	8.00
ENSG00000116138	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000116198	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000116288	0.00	0.00	0.00	1.07	2.98	3.57	1.96	0.00	0.00	0.00	0.00	1.00	2.00	1.00	0.00	1.05	0.00	0.00	0.00	0.00
ENSG00000116299	0.00	1.00	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	1.70	0.00	0.00	0.98	1.08	0.00	2.04	0.00	0.00	2.00
ENSG00000116337	316.00	382.00	516.68	347.25	267.96	166.98	172.76	241.45	1218.32	392.00	114.00	450.13	408.23	408.57	120.00	1128.61	422.45	280.81	349.57	330.95
ENSG00000116497	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSG00000116560	0.00	0.00	0.00	0.00	1.98	0.00	0.00	2.00	0.00	0.00	1.00	0.00	3.48	1.00	0.00	1.99	0.00	1.00	2.00	1.00
ENSG00000116704	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000116771	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000117036	3.00	3.00	2.00	0.00	3.00	1.00	3.00	45.00	10.36	2.28	10.48	3.00	5.05	2.00	1.00	11.67	8.49	6.50	2.02	16.00
ENSG00000117245	1.00	2.00	6.00	6.00	38.00	201.00	17.00	57.00	7.00	7.00	20.00	9.00	4.00	5.00	1.00	8.00	173.00	11.00	13.00	0.00
ENSG00000117335	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000117360	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.98	0.00	0.00	0.00
ENSG00000117385	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSG00000117461	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000117505	0.00	0.00	1.00	0.00	0.00	0.00	1.03	0.00	1.00	0.00	0.00	0.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000117507	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	132.00	7.00	49.00	141.00	0.00	4.00	1.00	2.00	0.00	0.00	27.00
ENSG00000117523	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000117620	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000117834	2.00	0.00	0.00	0.00	1.11	0.00	0.00	0.00	1.42	2.58	0.00	0.00	0.00	0.00	0.00	0.00	2.58	0.00	0.00	1.59
ENSG00000117868	0.00	0.00	0.00	1.00	0.00	0.00	1.01	0.00	0.00	0.00	0.00	0.00	0.00	1.08	1.00	0.00	0.00	0.00	0.00	1.00
ENSG00000117899	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000118197	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSG00000118217	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000118473	0.00	0.00	3.00	1.00	0.00	0.00	1.00	175.00	2.00	86.00	220.00	6.00	2.00	2.00	0.00	1.00	2.00	0.00	9.00	2.00
ENSG00000118513	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000118620	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00
ENSG00000118785	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1.00	5.00	0.00	129.00	6.00	3.00	1.00	0.00	3.00	9.00	11.00	2101.00	354.00
ENSG00000118849	1.00	3.00	6.00	8.79	216.00	4.00	3.00	98.00	3158.00	388.00	808.00	60.00	811.00	32.00	14.00	42.00	567.00	0.00	1239.00	10314.00
ENSG00000118855	0.00	0.00	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000119004	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000119231	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1.00
ENSG00000119318	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000119402	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000119403	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00
ENSG00000119535	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000119537	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSG00000119638	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
ENSG00000119661	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000119705	0.00	0.00	0.00	0.00	2.04	0.00	0.00	0.00	0.00	0.97	0.00	0.00	0.00	0.00	2.01	0.00	1.33	0.00	0.00	0.00
ENSG00000119711	0.00	0.00	0.00	0.85	2.22	1.06	0.00	1.00	5.58	0.00	0.00	0.00	2.01	1.47	1.00	0.00	4.41	2.00	1.40	0.00
ENSG00000119729	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000119820	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	2.00	0.00	2.44	0.00	1.02	2.00	0.00	0.00	3.00	1.00	0.00	0.00
ENSG00000119865	0.00	0.00	0.00	0.00	1.00	1.00	0.00	1577.00	12.00	0.00	0.00	1.00	1.00	0.00	4.00	1.00	2.00	0.00	8.00	0.00
ENSG00000119899	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000119900	445.00	438.00	347.00	369.00	351.13	328.00	747.00	1025.00	7296.00	603.00	3757.32	3806.00	1674.00	326.00	359.00	3759.00	2330.01	214.00	2559.00	1750.25
ENSG00000119917	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.98
ENSG00000120008	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000120029	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000120075	0.00	0.00	0.00	0.00	6.82	3065.95	2.00	125.20	0.00	9.50	101.99	7.00	0.00	1.00	7.00	0.00	111.87	1253.33	3.00	0.00
ENSG00000120093	0.00	0.00	0.00	0.00	0.00	7.07	0.00	22.16	0.00	1.32	7.49	0.28	0.00	0.00	0.00	0.00	10.59	1.19	0.83	0.00
ENSG00000120158	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000120253	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00
ENSG00000120314	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
ENSG00000120334	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000120669	7.00	8.00	1.40	0.00	27.17	11.00	0.00	28.30	44.09	20.88	4.71	10.00	196.43	1.00	11.45	32.36	9.28	1.67	12.00	10.00
ENSG00000120709	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000120802	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000120868	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000120907	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000120925	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000121022	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.04	0.00	1.00	0.00	0.00	0.00
ENSG00000121039	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000121310	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000121406	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.03	0.00	0.00	1.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000121570	0.00	0.00	0.00	0.00	0.95	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.09	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000121716	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000121742	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	18.00	39.00	3.00	7.00	2.00	5.00	1.00	13.00	41.00	4.00	118.00	364.00
ENSG00000121749	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.43	0.00	0.00	0.00	0.00
ENSG00000121848	1.00	0.00	0.00	0.00	1.40	0.00	0.00	0.91	1.00	3.01	5.00	3.03	1.00	1.00	2.00	3.65	0.00	0.00	0.00	6.88
ENSG00000121858	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00
ENSG00000121904	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000121957	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000121964	0.94	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	2.47	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000122026	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
ENSG00000122194	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.72	0.00	0.00	0.00	0.42	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000122203	99.00	72.00	76.00	64.00	25.00	21.00	49.00	53.00	58.00	78.00	43.00	58.00	55.00	33.00	55.00	23.00	152.00	38.00	33.00	24.00
ENSG00000122417	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	2.00	1.00	0.00	251.13	1.96	1.69	1.00	0.00	1.00	0.00	7.01	0.00
ENSG00000122484	0.00	1.16	0.00	7.91	1.27	14.96	3.18	3.29	11.54	15.16	12.22	272.34	11.38	13.81	2.47	2.73	9.51	4.20	20.35	5.61
ENSG00000122592	0.00	0.00	0.00	0.00	0.61	0.00	6.00	187.24	810.20	329.73	1.07	431.53	1.00	1.00	18.23	261.16	126.41	1.47	51.37	0.00
ENSG00000122692	0.00	0.00	0.00	0.00	0.00	0.00	1.03	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000122696	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000122705	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000122741	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000123106	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000123130	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000123154	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSG00000123178	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000123179	0.00	0.00	0.00	0.00	0.00	1.00	1.00	1.01	0.00	2.76	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.99
ENSG00000123219	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000123352	0.00	0.00	0.00	0.00	0.00	2.39	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000123358	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000123416	3660.42	2264.47	1881.51	2264.39	2348.44	1462.46	1493.38	3099.83	938.80	1804.50	1445.32	1912.45	993.78	636.69	2983.02	2740.42	1601.34	856.94	928.81	1252.50
ENSG00000123473	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000123576	0.00	0.00	0.00	0.00	0.00	0.00	0.00	46.00	0.00	3.00	0.00	50.00	63.00	2.00	18.00	4.00	1.00	0.00	19.00	3.00
ENSG00000123600	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.79	0.00	0.00	0.99	0.00	1.00	1.00	0.00	0.00
ENSG00000123610	0.00	0.00	0.00	0.00	0.00	0.00	0.00	327.00	1.00	7.00	8.00	7.00	16.00	68.00	0.00	292.00	16.00	1.00	19.00	31.00
ENSG00000123636	3.00	0.00	0.00	0.00	0.65	0.98	0.00	0.00	0.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.33	0.00
ENSG00000123700	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	34.00	33.00	2.00	0.00	7.00	0.00	53.00	11.00	0.00	26.00	76.00
ENSG00000123843	4.00	7.00	7.00	3299.00	1.00	40.00	2.00	0.00	4.00	6.00	3.00	0.00	0.00	0.00	9.00	0.00	23.00	0.00	144.00	0.00
ENSG00000124019	0.00	0.00	0.00	1.00	0.00	0.00	0.00	47.00	31.00	4.00	1.00	18.00	17.00	3.00	1.00	1.00	3.00	12.00	14.00	93.00
ENSG00000124102	0.00	0.00	0.00	2.00	29.00	0.00	5.00	21.00	1246.00	4.00	4.00	101.00	35.00	2.00	0.00	5.00	49.00	79.00	238.00	2862.00
ENSG00000124120	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000124171	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000124201	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	1.00	0.00	0.00
ENSG00000124209	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000124217	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000124228	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.98	0.00	0.98	0.00	1.53	1.00	0.00	0.00	0.00	1.16	0.00
ENSG00000124243	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000124260	0.00	0.00	0.00	0.00	0.00	448.00	5.00	1586.01	2.00	2.00	1.00	157.00	460.00	0.00	295.00	1.00	1.00	0.00	1182.00	58.00
ENSG00000124422	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSG00000124429	2.00	3.00	3.00	1053.00	124.00	192.00	62.00	1.00	74.00	13.00	1.00	134.00	84.00	0.00	442.00	0.00	26.00	4.00	58.00	385.00
ENSG00000124444	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000124532	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSG00000124574	0.00	0.00	0.00	0.00	0.00	9.98	3.00	0.00	1.00	0.00	1.00	1.00	0.00	4.00	0.00	0.00	2.00	0.00	0.00	2.00
ENSG00000124608	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000124678	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000124766	15.09	12.00	12.04	8.00	18.00	9.00	6.02	170.84	17.00	123.31	38.99	58.07	32.19	20.00	32.95	40.99	19.14	1.00	45.36	520.31
ENSG00000124783	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000124831	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000124875	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.00	0.00	0.00	1.00	0.00	0.00	2.00	5.00
ENSG00000124882	1.00	1.00	1.00	0.00	324.00	563.00	2.00	10.00	2.00	1.00	101.00	6.00	2.00	1.00	13.00	3.00	57.00	1761.00	12.00	7.00
ENSG00000125166	9.00	2.00	5.00	7.00	3.00	2.00	1.00	4.00	3.00	0.00	3.00	4.00	2.00	0.00	2.00	2.00	5.00	3.00	2.00	5.00
ENSG00000125347	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00
ENSG00000125354	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000125363	0.00	1.00	2.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000125462	0.00	1.00	0.00	0.00	0.00	1.00	0.61	0.00	1.00	1.00	0.00	1.99	0.00	0.00	0.00	0.00	1.99	0.00	1.00	0.00
ENSG00000125503	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000125611	1.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSG00000125730	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000125741	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000125845	0.00	0.00	2.00	5.00	17.00	10.00	10.00	102.00	173.00	34.00	2.00	264.00	0.00	391.00	0.00	239.00	45.00	2.00	16.00	151.00
ENSG00000126067	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000126070	0.00	0.00	1.01	0.00	0.00	6.10	0.00	2.00	1.20	0.00	2.00	4.12	0.00	0.00	0.00	0.00	2.00	1.00	0.00	0.00
ENSG00000126550	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	1.00	3.00	0.00	0.00	0.00	1.00	1.00	0.00	1.38	0.00
ENSG00000126653	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00
ENSG00000126768	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000126785	0.00	0.00	0.00	0.00	0.00	0.00	0.00	114.00	0.00	16.00	6.00	9.00	7.00	5.00	1.00	1.00	183.00	0.00	13.00	4.00
ENSG00000126934	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000126952	4.89	7.00	5.00	2.00	0.00	2.00	0.00	10.70	0.00	0.00	0.00	1.03	0.00	0.00	3.14	0.00	10.00	0.00	0.00	0.00
ENSG00000126953	0.00	1.00	2.00	0.00	2.00	1.00	0.00	27.00	2.00	4.00	5.00	3.00	4.00	0.00	1.00	6.00	0.00	2.00	0.00	14.00
ENSG00000127054	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000127445	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.56	0.00	0.00	0.00	0.00	0.00	1.03	0.00
ENSG00000127452	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000127463	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	1.00
ENSG00000127483	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00
ENSG00000127507	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
